annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
Lipocalin	6	1	17435	3660	0.756825161857205	0.815134963843026
LRR_9	12	2	17435	3660	0.752309389816029	0.815134963843026
MBF2	6	1	17435	3660	0.756825161857205	0.815134963843026
Methyltransf_11	6	1	17435	3660	0.756825161857205	0.815134963843026
MIT	6	1	17435	3660	0.756825161857205	0.815134963843026
PrmA	6	1	17435	3660	0.756825161857205	0.815134963843026
PRP4	6	1	17435	3660	0.756825161857205	0.815134963843026
RNase_T	6	1	17435	3660	0.756825161857205	0.815134963843026
Tctex-1	6	1	17435	3660	0.756825161857205	0.815134963843026
UBA_4	6	1	17435	3660	0.756825161857205	0.815134963843026
zf-Di19	6	1	17435	3660	0.756825161857205	0.815134963843026
zf-LITAF-like	6	1	17435	3660	0.756825161857205	0.815134963843026
SH2	29	5	17435	3660	0.758559100970689	0.816354080092265
GST_C	24	4	17435	3660	0.773292977040479	0.831550576421007
Arm	7	1	17435	3660	0.807890622159151	0.859215438155145
CAP_GLY	7	1	17435	3660	0.807890622159151	0.859215438155145
CS	7	1	17435	3660	0.807890622159151	0.859215438155145
DAGK_cat	7	1	17435	3660	0.807890622159151	0.859215438155145
EMP24_GP25L	7	1	17435	3660	0.807890622159151	0.859215438155145
Frizzled	7	1	17435	3660	0.807890622159151	0.859215438155145
Galactosyl_T	7	1	17435	3660	0.807890622159151	0.859215438155145
Glyco_hydro_1	7	1	17435	3660	0.807890622159151	0.859215438155145
GST_N_3	25	4	17435	3660	0.8011959081435	0.859215438155145
IBR	7	1	17435	3660	0.807890622159151	0.859215438155145
Peptidase_M16_C	7	1	17435	3660	0.807890622159151	0.859215438155145
polyprenyl_synt	7	1	17435	3660	0.807890622159151	0.859215438155145
Snf7	7	1	17435	3660	0.807890622159151	0.859215438155145
TIL	7	1	17435	3660	0.807890622159151	0.859215438155145
Ins_allergen_rp	14	2	17435	3660	0.825812204827688	0.877587264691493
Amino_oxidase	8	1	17435	3660	0.848234914269406	0.895799488901335
Fer2	8	1	17435	3660	0.848234914269406	0.895799488901335
MBOAT	8	1	17435	3660	0.848234914269406	0.895799488901335
MIF4G	8	1	17435	3660	0.848234914269406	0.895799488901335
PAP2	8	1	17435	3660	0.848234914269406	0.895799488901335
Pyr_redox_2	8	1	17435	3660	0.848234914269406	0.895799488901335
WRW	8	1	17435	3660	0.848234914269406	0.895799488901335
zf-UBP	8	1	17435	3660	0.848234914269406	0.895799488901335
DnaJ	33	5	17435	3660	0.851903059154603	0.898973189271317
Acyltransferase	15	2	17435	3660	0.854651819433991	0.899773188782991
HECT	15	2	17435	3660	0.854651819433991	0.899773188782991
Pro_isomerase	15	2	17435	3660	0.854651819433991	0.899773188782991
KH_1	22	3	17435	3660	0.87034046343952	0.915579261771908
CN_hydrolase	9	1	17435	3660	0.880108456116767	0.920854217974025
PAS	9	1	17435	3660	0.880108456116767	0.920854217974025
PBP	9	1	17435	3660	0.880108456116767	0.920854217974025
Peptidase_M28	9	1	17435	3660	0.880108456116767	0.920854217974025
Pkinase_C	9	1	17435	3660	0.880108456116767	0.920854217974025
SAM_2	9	1	17435	3660	0.880108456116767	0.920854217974025
SOCS_box	9	1	17435	3660	0.880108456116767	0.920854217974025
UCH	23	3	17435	3660	0.889533253703143	0.9299977579194
bZIP_2	10	1	17435	3660	0.905289395552819	0.94138989292149
Gal-bind_lectin	10	1	17435	3660	0.905289395552819	0.94138989292149
Hydrolase_6	10	1	17435	3660	0.905289395552819	0.94138989292149
Hydrolase_like	10	1	17435	3660	0.905289395552819	0.94138989292149
Peptidase_M24	10	1	17435	3660	0.905289395552819	0.94138989292149
Piwi	10	1	17435	3660	0.905289395552819	0.94138989292149
zf-C3HC4_2	10	1	17435	3660	0.905289395552819	0.94138989292149
RabGAP-TBC	25	3	17435	3660	0.920449430153266	0.955688688581799
Thioredoxin	25	3	17435	3660	0.920449430153266	0.955688688581799
ANAPC4_WD40	11	1	17435	3660	0.925182698983331	0.956939542197862
BESS	11	1	17435	3660	0.925182698983331	0.956939542197862
ECH_1	11	1	17435	3660	0.925182698983331	0.956939542197862
Endonuclease_NS	11	1	17435	3660	0.925182698983331	0.956939542197862
TPR_1	11	1	17435	3660	0.925182698983331	0.956939542197862
GTP_EFTU	19	2	17435	3660	0.931341164644749	0.961110060318326
Hormone_recep	19	2	17435	3660	0.931341164644749	0.961110060318326
zf-B_box	19	2	17435	3660	0.931341164644749	0.961110060318326
Mito_carr	39	5	17435	3660	0.934341643039805	0.963473207575647
PP2C	12	1	17435	3660	0.940898454362177	0.968761050960602
TPR_11	12	1	17435	3660	0.940898454362177	0.968761050960602
Arf	13	1	17435	3660	0.953313747769422	0.977831650510845
Rhabdo_ncap	13	1	17435	3660	0.953313747769422	0.977831650510845
TPR_12	13	1	17435	3660	0.953313747769422	0.977831650510845
TPR_16	13	1	17435	3660	0.953313747769422	0.977831650510845
zf-C2H2_jaz	13	1	17435	3660	0.953313747769422	0.977831650510845
Ricin_B_lectin	15	1	17435	3660	0.970869397288579	0.995086094273102
Astacin	24	2	17435	3660	0.974252394227634	0.9962943035993
TPR_8	24	2	17435	3660	0.974252394227634	0.9962943035993
ubiquitin	24	2	17435	3660	0.974252394227634	0.9962943035993
TUDOR	16	1	17435	3660	0.976989833908775	0.998340779789223
7tm_7	31	1	17435	3660	0.999332151875887	1
DDE_1	52	1	17435	3660	0.99999532236317	1
DDE_Tnp_4	48	1	17435	3660	0.999987959000251	1
DM4_12	24	1	17435	3660	0.99651467561834	1
DUF1676	25	1	17435	3660	0.997247332400655	1
DUF4806	32	2	17435	3660	0.994978322402093	1
FHA	18	1	17435	3660	0.985643769458895	1
FYVE	17	1	17435	3660	0.981824623959517	1
Glycos_transf_2	17	1	17435	3660	0.981824623959517	1
Helicase_C	83	1	17435	3660	0.999999996952257	1
Histone	259	2	17435	3660	1	1
HTH_psq	28	2	17435	3660	0.988536509605652	1
Linker_histone	88	2	17435	3660	0.99999997713362	1
MADF_DNA_bdg	36	1	17435	3660	0.99979491608211	1
MMR_HSR1	20	1	17435	3660	0.991043577744608	1
PHD	22	1	17435	3660	0.994412697869421	1
Pkinase	169	23	17435	3660	0.995006652919789	1
PX	18	1	17435	3660	0.985643769458895	1
RRM_1	129	14	17435	3660	0.999219347887212	1
SAM_1	22	1	17435	3660	0.994412697869421	1
SNF2_N	19	1	17435	3660	0.988660580837459	1
WD40	140	11	17435	3660	0.999993861584464	1
WW	20	1	17435	3660	0.991043577744608	1
zf-AD	343	5	17435	3660	1	1
zf-C2H2	485	30	17435	3660	1	1
zf-C2H2_4	57	2	17435	3660	0.999976757934982	1
zf-C2H2_6	128	8	17435	3660	0.999999169559624	1
zf-C3HC4_3	25	1	17435	3660	0.997247332400655	1
zf-met	83	1	17435	3660	0.999999996952257	1
